trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.9, 'e': 0.3670180621955098}",20,0,2.4320430235040784,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
369,False,"{'a': 0.9, 'e': 0.3646097770173652}",30,9,16.506899865750615,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
370,False,"{'a': 0.9, 'e': 0.36220487658774353}",25,0,13.631734635962442,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
371,False,"{'a': 0.9, 'e': 0.3598034210290304}",25,0,-40.02768440446077,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
372,False,"{'a': 0.9, 'e': 0.3574054703774896}",25,16,-6.454565165345046,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
373,False,"{'a': 0.9, 'e': 0.3550110845817626}",20,6,8.188239670598678,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.9, 'e': 0.3526203235013695}",20,0,4.995293565343163,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
375,False,"{'a': 0.9, 'e': 0.35023324690521296}",30,6,-64.0377547555381,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 1}",1
376,False,"{'a': 0.9, 'e': 0.3478499144700833}",30,0,-32.62657149185293,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
377,False,"{'a': 0.9, 'e': 0.34547038577916755}",25,15,-43.3657393121041,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
378,False,"{'a': 0.9, 'e': 0.34309472032055877}",20,8,6.856068506917542,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
379,False,"{'a': 0.9, 'e': 0.34072297748576996}",20,9,26.169279012825307,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.9, 'e': 0.3383552165682482}",20,0,8.888574666530051,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
381,False,"{'a': 0.9, 'e': 0.33599149676189344}",30,18,-32.51080249044412,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
382,False,"{'a': 0.9, 'e': 0.3336318771595773}",25,0,-47.1146815290845,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
383,False,"{'a': 0.9, 'e': 0.33127641675166736}",20,0,30.37938121145458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.9, 'e': 0.32892517442455094}",20,11,4.004685994282248,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
385,False,"{'a': 0.9, 'e': 0.3265782089591636}",25,10,-48.1754113119873,"{0: 10, 1: 1, 2: 2, 3: 2, 4: 0}",1
386,False,"{'a': 0.9, 'e': 0.32423557902952005}",30,8,5.263177939243253,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
387,False,"{'a': 0.9, 'e': 0.3218973432012463}",20,10,-4.33581553340705,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
388,False,"{'a': 0.9, 'e': 0.3195635599301164}",20,10,-19.16545510751606,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
389,False,"{'a': 0.9, 'e': 0.31723428756059047}",20,15,8.665127495269363,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.9, 'e': 0.31490958432435656}",20,9,4.653149869028383,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
391,False,"{'a': 0.9, 'e': 0.31258950833887433}",20,9,-33.81809446556166,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
392,False,"{'a': 0.9, 'e': 0.3102741176059227}",20,0,-17.663886945233315,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
393,False,"{'a': 0.9, 'e': 0.3079634700101494}",25,11,-40.36975225226703,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
394,False,"{'a': 0.9, 'e': 0.30565762331762397}",20,16,8.898542323672707,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.9, 'e': 0.30335663517439354}",30,20,20.604588329535837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.9, 'e': 0.30106056310504203}",25,0,5.570156332373309,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
397,False,"{'a': 0.9, 'e': 0.2987694645112513}",20,14,13.027542701302101,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.9, 'e': 0.2964833966703672}",25,2,4.859558198336036,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
399,False,"{'a': 0.9, 'e': 0.2942024167339664}",20,7,7.556437920990012,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.9, 'e': 0.2919265817264288}",25,14,2.034401247191124,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
401,False,"{'a': 0.9, 'e': 0.28965594854351084}",20,0,26.518529549139963,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
402,False,"{'a': 0.9, 'e': 0.2873905739509237}",25,18,-27.826599944144533,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
403,False,"{'a': 0.9, 'e': 0.2851305145829146}",20,8,9.730926088814783,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.9, 'e': 0.2828758269408498}",20,0,3.281704760365022,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
405,False,"{'a': 0.9, 'e': 0.2806265673918029}",20,11,17.38633860541599,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.9, 'e': 0.27838279216714534}",30,6,12.243364379828947,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.9, 'e': 0.2761445573611413}",20,11,-66.94850136655349,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
408,False,"{'a': 0.9, 'e': 0.27391191892954403}",30,16,25.047949517525495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.9, 'e': 0.27168493268819816}",30,7,30.103698003825073,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.9, 'e': 0.26946365431164365}",25,8,29.646878810847365,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.9, 'e': 0.26724813933172403}",25,18,10.362024812316255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.9, 'e': 0.2650384431361989}",25,15,6.92278508648773,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
413,False,"{'a': 0.9, 'e': 0.26283462096735777}",20,0,-41.551794841542275,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
414,False,"{'a': 0.9, 'e': 0.2606367279206401}",20,6,5.097833931287263,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.9, 'e': 0.25844481894325744}",20,10,8.374064968549645,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.9, 'e': 0.2562589488328203}",25,3,-7.519908988076793,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
417,False,"{'a': 0.9, 'e': 0.2540791722359676}",20,15,-3.261802637745482,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
418,False,"{'a': 0.9, 'e': 0.2519055436470006}",25,19,-1.5504595090732538,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
419,False,"{'a': 0.9, 'e': 0.24973811740652063}",30,4,-65.87682500045909,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 1}",1
420,False,"{'a': 0.9, 'e': 0.24757694770007127}",30,0,16.14348977736332,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
421,False,"{'a': 0.9, 'e': 0.24542208855678233}",25,15,5.9409283002027164,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.9, 'e': 0.24327359384802028}",20,7,22.54672157034736,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.9, 'e': 0.24113151728604065}",20,13,-4.9820139903383645,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.9, 'e': 0.23899591242264634}",30,15,-27.68270100930556,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
425,False,"{'a': 0.9, 'e': 0.23686683264784753}",20,10,7.93427308817466,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.9, 'e': 0.23474433118852767}",20,14,10.851407666154968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.9, 'e': 0.2326284611071125}",20,12,-27.0025812674364,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
428,False,"{'a': 0.9, 'e': 0.23051927530024424}",20,14,14.411477126846245,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.9, 'e': 0.2284168264974581}",20,7,-13.543943830144936,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
430,False,"{'a': 0.9, 'e': 0.2263211672598645}",25,17,2.6779494600265252,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.9, 'e': 0.22423234997883518}",20,0,28.450730618910253,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
432,False,"{'a': 0.9, 'e': 0.22215042687469366}",20,11,13.944535974329236,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.9, 'e': 0.22007544999540896}",20,16,5.920395325473418,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.9, 'e': 0.21800747121529496}",20,14,10.576112236918636,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.9, 'e': 0.21594654223371335}",35,13,34.678026838242204,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.9, 'e': 0.21389271457378162}",20,6,4.311157388735025,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
437,False,"{'a': 0.9, 'e': 0.2118460395810841}",20,14,5.39139542296592,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.9, 'e': 0.2098065684223891}",20,13,13.767066805659464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.9, 'e': 0.20777435208436928}",25,3,21.28201412477706,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
440,False,"{'a': 0.9, 'e': 0.2057494413723271}",20,3,-27.993188043344645,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
441,False,"{'a': 0.9, 'e': 0.20373188690892524}",25,6,-7.49478039144279,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
442,False,"{'a': 0.9, 'e': 0.20172173913292007}",25,17,15.85157789906285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.9, 'e': 0.19971904829790127}",25,18,4.147083534975454,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
444,False,"{'a': 0.9, 'e': 0.19772386447103518}",20,14,12.18122328511137,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.9, 'e': 0.19573623753181396}",25,12,14.501181763595913,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.9, 'e': 0.19375621717080743}",25,1,38.03139192876146,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.9, 'e': 0.19178385288842142}",25,5,32.79495833002717,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.9, 'e': 0.1898191939936601}",30,18,-21.791110989720487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
449,False,"{'a': 0.9, 'e': 0.18786228960289392}",25,9,26.766510194511948,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.9, 'e': 0.1859131886386305}",25,14,18.744318310511353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.9, 'e': 0.1839719398282924}",25,13,-0.3270707622155502,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
452,False,"{'a': 0.9, 'e': 0.18203859170299863}",20,1,12.693402305102135,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
453,False,"{'a': 0.9, 'e': 0.18011319259635206}",30,15,14.1444620393609,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.9, 'e': 0.17819579064322977}",25,18,11.428762717266563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.9, 'e': 0.17628643377858078}",30,3,19.41616276498785,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
456,False,"{'a': 0.9, 'e': 0.17438516973622709}",20,9,16.2358936504399,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.9, 'e': 0.17249204604767104}",20,0,9.17442788152783,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
458,False,"{'a': 0.9, 'e': 0.17060711004090617}",20,0,5.073897075064682,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
459,False,"{'a': 0.9, 'e': 0.16873040883923435}",25,13,19.4084717980578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.9, 'e': 0.16686198936008784}",25,15,5.781289739285049,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
461,False,"{'a': 0.9, 'e': 0.16500189831385653}",30,17,-16.152820219487907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
462,False,"{'a': 0.9, 'e': 0.16315018220271954}",20,2,-11.166947888870414,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
463,False,"{'a': 0.9, 'e': 0.16130688731948328}",25,11,4.39534650682933,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
464,False,"{'a': 0.9, 'e': 0.15947205974642376}",25,16,17.50551006382452,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.9, 'e': 0.15764574535413461}",30,7,10.96950140807159,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.9, 'e': 0.15582798980038087}",20,14,11.335608097864723,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.9, 'e': 0.15401883852895648}",25,6,35.50622892027005,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.9, 'e': 0.152218336768549}",20,14,11.967957417144234,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.9, 'e': 0.15042652953160857}",25,12,23.369520936922736,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.9, 'e': 0.14864346161322306}",20,9,-7.571821962682701,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.9, 'e': 0.1468691775899974}",20,6,26.50020130169124,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.9, 'e': 0.14510372181893977}",25,18,12.235101995456128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.9, 'e': 0.14334713843635238}",25,13,21.87991763592408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.9, 'e': 0.14159947135672857}",20,3,16.01752843682934,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.9, 'e': 0.13986076427165411}",30,15,6.854570296453327,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
476,False,"{'a': 0.9, 'e': 0.13813106064871572}",25,2,25.67280840586059,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.9, 'e': 0.13641040373041358}",20,8,8.435435122206895,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.9, 'e': 0.13469883653308135}",25,0,35.80714506072683,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.9, 'e': 0.13299640184580974}",30,24,12.154416749075043,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.9, 'e': 0.13130314222937728}",20,8,-31.719895050583474,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
481,False,"{'a': 0.9, 'e': 0.12961910001518595}",20,14,9.530444674927624,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.9, 'e': 0.12794431730420375}",25,19,12.322459020756739,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.9, 'e': 0.12627883596591105}",20,11,19.9844418928354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.9, 'e': 0.12462269763725453}",25,15,19.1866309021308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.9, 'e': 0.12297594372160614}",20,8,7.731156186617449,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
486,False,"{'a': 0.9, 'e': 0.12133861538772811}",20,11,-0.37005742020745735,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
487,False,"{'a': 0.9, 'e': 0.1197107535687435}",20,13,13.295560175677396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.9, 'e': 0.11809239896111295}",20,5,-33.46767588862461,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
489,False,"{'a': 0.9, 'e': 0.11648359202361735}",30,14,-24.057038889162037,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
490,False,"{'a': 0.9, 'e': 0.11488437297634624}",25,9,14.259326888038927,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.9, 'e': 0.11329478179969277}",30,11,33.75771371503693,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.9, 'e': 0.11171485823335348}",25,1,15.74097762398077,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
493,False,"{'a': 0.9, 'e': 0.11014464177533512}",25,16,-0.4030380021534943,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.9, 'e': 0.10858417168096735}",20,14,12.725416579346383,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.9, 'e': 0.10703348696192139}",35,17,-8.661610171138987,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
496,False,"{'a': 0.9, 'e': 0.10549262638523443}",25,0,2.902290986739219,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",1
497,False,"{'a': 0.9, 'e': 0.10396162847234058}",20,3,34.87817334855018,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.9, 'e': 0.10244053149810783}",30,15,26.055139590848256,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.9, 'e': 0.10092937348988157}",25,11,25.179908606743577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.9, 'e': 0.09942819222653315}",20,6,22.290980030194913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.9, 'e': 0.09793702523751596}",20,12,12.954009472231785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.9, 'e': 0.09645590980192692}",30,11,9.977165024113622,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
503,False,"{'a': 0.9, 'e': 0.09498488294757507}",20,13,12.799822808931173,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.9, 'e': 0.09352398145005503}",30,22,5.812814534982484,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.9, 'e': 0.09207324183182808}",20,11,16.809874074615703,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.9, 'e': 0.0906327003613091}",30,10,39.3495561673721,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.9, 'e': 0.08920239305195998}",25,7,25.546184417113324,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.9, 'e': 0.08778235566138881}",20,9,-21.612361266523063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
509,False,"{'a': 0.9, 'e': 0.08637262369045656}",30,21,-39.165145318512685,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
510,False,"{'a': 0.9, 'e': 0.0849732323823888}",30,21,19.744594429311768,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.9, 'e': 0.08358421672189564}",20,0,30.040291118228517,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.9, 'e': 0.08220561143429617}",25,13,22.659714832333123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.9, 'e': 0.08083745098465073}",30,10,-6.183679976304735,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
514,False,"{'a': 0.9, 'e': 0.07947976957689928}",20,7,25.402992811443156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.9, 'e': 0.07813260115300624}",30,18,7.792229873361533,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
516,False,"{'a': 0.9, 'e': 0.07679597939211219}",20,11,14.916614198022893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.9, 'e': 0.07546993770969157}",35,21,4.835158593627692,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
518,False,"{'a': 0.9, 'e': 0.07415450925671718}",20,6,23.467661790921053,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.9, 'e': 0.0728497269188319}",20,12,13.876487694779911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.9, 'e': 0.07155562331552634}",20,9,17.710154607199094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.9, 'e': 0.0702722307993231}",25,17,0.7231007175865694,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
522,False,"{'a': 0.9, 'e': 0.06899958145496826}",25,12,22.314052922402045,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.9, 'e': 0.06773770709862903}",20,14,9.93869468529334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.9, 'e': 0.06648663927709875}",25,13,15.802161021318007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.9, 'e': 0.06524640926700775}",25,17,4.8454245715272295,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.9, 'e': 0.06401704807404174}",20,13,15.327904036399868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.9, 'e': 0.06279858643216629}",30,17,21.252849246922757,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.9, 'e': 0.06159105480285926}",30,18,23.48897276892085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.9, 'e': 0.060394483374348384}",25,5,33.161801272583254,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.9, 'e': 0.05920890206085705}",30,10,36.62857992571685,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.9, 'e': 0.05803434050185624}",20,15,8.754880487980614,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.9, 'e': 0.056870828061323986}",20,16,9.271179681555596,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.9, 'e': 0.05571839382701055}",20,13,13.317435297554422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.9, 'e': 0.05457706660971179}",25,12,13.239597871182749,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
535,False,"{'a': 0.9, 'e': 0.05344687494254857}",25,10,22.6607436519494,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.9, 'e': 0.05232784708025395}",20,13,12.775064097032889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.9, 'e': 0.05122001099846607}",25,14,-20.093307528701352,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
538,False,"{'a': 0.9, 'e': 0.05012339439302932}",30,24,11.306969569533543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.9, 'e': 0.049038024679301684}",25,6,-12.901464109993915,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
540,False,"{'a': 0.9, 'e': 0.047963928991469396}",35,15,36.340555426199494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.9, 'e': 0.046901134181868864}",25,15,22.761198899228965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.9, 'e': 0.04584966682031494}",20,10,18.840972198878536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.9, 'e': 0.044809553193436824}",25,15,4.733597759985172,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
544,False,"{'a': 0.9, 'e': 0.043780819304021}",25,20,9.836311340796579,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.9, 'e': 0.04276349087036124}",20,7,22.103233761676105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.9, 'e': 0.04175759332561535}",30,20,17.880889002365873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.9, 'e': 0.04076315181716955}",25,11,13.498504073530276,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
548,False,"{'a': 0.9, 'e': 0.039780191206009674}",25,5,41.36302047922652,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.9, 'e': 0.038808736066099914}",20,5,29.86878320603283,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.9, 'e': 0.03784881068376822}",20,9,23.904928997953288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.9, 'e': 0.036900439057099055}",20,8,15.208971385228441,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.9, 'e': 0.03596364489533366}",20,10,-24.252386610127253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
